Date,Cloud Provider,Service Name,Region,Department,Cost (USD),Usage Quantity
2025-12-08,AWS,CloudFront,eu-west-1,QA,13.69,50.54
2025-12-08,AWS,EBS,us-west-2,Engineering,11.99,24.81
2025-12-08,AWS,EBS,eu-west-1,Engineering,13.37,28.69
2025-12-08,AWS,EBS,ap-south-1,Finance,8.68,34.71
2025-12-08,AWS,EC2,us-east-1,DevOps,48.32,128.02
2025-12-08,AWS,EC2,us-west-2,Marketing,50.01,124.31
2025-12-08,AWS,EC2,eu-west-1,Finance,41.31,104.29
2025-12-08,AWS,Lambda,us-west-2,DevOps,3.92,7.22
2025-12-08,AWS,Lambda,eu-west-1,QA,4.72,13.4
2025-12-08,AWS,Lambda,ap-south-1,Marketing,4.33,6.76
2025-12-08,AWS,RDS,us-east-1,Engineering,30.48,98.0
2025-12-08,AWS,RDS,us-west-2,Finance,38.47,152.66
2025-12-08,AWS,RDS,eu-west-1,QA,37.06,111.51
2025-12-08,AWS,RDS,ap-south-1,Engineering,46.79,77.75
2025-12-08,AWS,S3,us-east-1,DevOps,7.66,16.93
2025-12-08,AWS,S3,us-west-2,Marketing,6.17,22.14
2025-12-08,AWS,S3,eu-west-1,Engineering,6.18,22.41
2025-12-08,AWS,S3,ap-south-1,QA,13.12,28.12
2025-12-08,Azure,Blob Storage,East US,DevOps,13.42,45.64
2025-12-08,Azure,Blob Storage,West Europe,Engineering,9.19,24.47
2025-12-08,Azure,Blob Storage,Southeast Asia,Engineering,13.4,50.14
2025-12-08,Azure,CDN,East US,Data Science,10.89,23.86
2025-12-08,Azure,CDN,Southeast Asia,Engineering,9.5,25.18
2025-12-08,Azure,Functions,Central India,QA,7.7,17.22
2025-12-08,Azure,Functions,Southeast Asia,QA,10.35,26.76
2025-12-08,Azure,SQL Database,East US,QA,32.69,113.06
2025-12-08,Azure,SQL Database,Central India,DevOps,43.25,157.97
2025-12-08,Azure,Virtual Machines,East US,DevOps,49.14,74.08
2025-12-08,Azure,Virtual Machines,West Europe,QA,71.21,243.11
2025-12-08,Azure,Virtual Machines,Central India,Data Science,41.53,135.09
2025-12-08,Azure,Virtual Machines,Southeast Asia,Marketing,37.24,70.34
2025-12-08,GCP,BigQuery,us-central1,QA,24.52,69.46
2025-12-08,GCP,BigQuery,europe-west1,DevOps,14.18,22.45
2025-12-08,GCP,Cloud CDN,us-central1,Finance,19.84,58.64
2025-12-08,GCP,Cloud Functions,us-central1,DevOps,9.58,24.55
2025-12-08,GCP,Cloud Functions,asia-south1,Finance,5.18,12.82
2025-12-08,GCP,Cloud Storage,us-central1,DevOps,7.98,27.64
2025-12-08,GCP,Cloud Storage,europe-west1,DevOps,6.63,25.04
2025-12-08,GCP,Cloud Storage,asia-south1,DevOps,14.01,28.24
2025-12-08,GCP,Compute Engine,us-central1,Finance,34.17,66.69
2025-12-08,GCP,Compute Engine,europe-west1,Finance,74.47,144.32
2025-12-08,GCP,Compute Engine,asia-south1,Marketing,64.4,142.84
2025-12-09,AWS,CloudFront,eu-west-1,QA,11.39,43.2
2025-12-09,AWS,EBS,us-west-2,Engineering,12.92,22.61
2025-12-09,AWS,EBS,eu-west-1,Engineering,13.0,25.03
2025-12-09,AWS,EBS,ap-south-1,Finance,10.72,37.9
2025-12-09,AWS,EC2,us-east-1,DevOps,47.36,142.89
2025-12-09,AWS,EC2,us-west-2,Marketing,43.49,123.12
2025-12-09,AWS,EC2,eu-west-1,Finance,38.48,89.23
2025-12-09,AWS,Lambda,us-west-2,DevOps,4.27,7.8
2025-12-09,AWS,Lambda,eu-west-1,QA,5.15,14.9
2025-12-09,AWS,Lambda,ap-south-1,Marketing,4.96,7.24
2025-12-09,AWS,RDS,us-east-1,Engineering,27.86,89.2
2025-12-09,AWS,RDS,us-west-2,Finance,35.42,139.58
2025-12-09,AWS,RDS,eu-west-1,QA,34.84,106.84
2025-12-09,AWS,RDS,ap-south-1,Engineering,50.9,76.43
2025-12-09,AWS,S3,us-east-1,DevOps,6.99,16.24
2025-12-09,AWS,S3,us-west-2,Marketing,6.45,20.29
2025-12-09,AWS,S3,eu-west-1,Engineering,7.19,26.03
2025-12-09,AWS,S3,ap-south-1,QA,12.69,31.18
2025-12-09,Azure,Blob Storage,East US,DevOps,13.4,47.57
2025-12-09,Azure,Blob Storage,West Europe,Engineering,9.5,21.63
2025-12-09,Azure,Blob Storage,Southeast Asia,Engineering,16.73,59.66
2025-12-09,Azure,CDN,East US,Data Science,10.9,23.98
2025-12-09,Azure,CDN,Southeast Asia,Engineering,8.76,23.71
2025-12-09,Azure,Functions,Central India,QA,7.77,19.17
2025-12-09,Azure,Functions,Southeast Asia,QA,9.69,24.49
2025-12-09,Azure,SQL Database,East US,QA,31.08,95.91
2025-12-09,Azure,SQL Database,Central India,DevOps,34.54,131.15
2025-12-09,Azure,Virtual Machines,East US,DevOps,69.54,112.42
2025-12-09,Azure,Virtual Machines,West Europe,QA,67.94,242.34
2025-12-09,Azure,Virtual Machines,Central India,Data Science,38.72,132.41
2025-12-09,Azure,Virtual Machines,Southeast Asia,Marketing,33.38,58.44
2025-12-09,GCP,BigQuery,us-central1,QA,23.12,66.78
2025-12-09,GCP,BigQuery,europe-west1,DevOps,15.48,23.16
2025-12-09,GCP,Cloud CDN,us-central1,Finance,19.57,57.18
2025-12-09,GCP,Cloud Functions,us-central1,DevOps,8.31,18.86
2025-12-09,GCP,Cloud Functions,asia-south1,Finance,5.11,11.87
2025-12-09,GCP,Cloud Storage,us-central1,DevOps,9.03,34.89
2025-12-09,GCP,Cloud Storage,europe-west1,DevOps,6.49,24.03
2025-12-09,GCP,Cloud Storage,asia-south1,DevOps,12.8,25.12
2025-12-09,GCP,Compute Engine,us-central1,Finance,38.32,88.59
2025-12-09,GCP,Compute Engine,europe-west1,Finance,68.97,150.58
2025-12-09,GCP,Compute Engine,asia-south1,Marketing,68.46,163.33
2025-12-10,AWS,CloudFront,eu-west-1,QA,12.0,46.04
2025-12-10,AWS,EBS,us-west-2,Engineering,10.63,21.64
2025-12-10,AWS,EBS,eu-west-1,Engineering,11.7,22.26
2025-12-10,AWS,EBS,ap-south-1,Finance,10.72,41.89
2025-12-10,AWS,EC2,us-east-1,DevOps,129.75,146.85
2025-12-10,AWS,EC2,us-west-2,Marketing,49.52,123.14
2025-12-10,AWS,EC2,eu-west-1,Finance,38.76,95.5
2025-12-10,AWS,Lambda,us-west-2,DevOps,4.03,7.09
2025-12-10,AWS,Lambda,eu-west-1,QA,4.92,12.36
2025-12-10,AWS,Lambda,ap-south-1,Marketing,4.71,7.46
2025-12-10,AWS,RDS,us-east-1,Engineering,25.25,79.97
2025-12-10,AWS,RDS,us-west-2,Finance,36.76,145.21
2025-12-10,AWS,RDS,eu-west-1,QA,33.71,114.65
2025-12-10,AWS,RDS,ap-south-1,Engineering,47.26,69.59
2025-12-10,AWS,S3,us-east-1,DevOps,16.22,16.37
2025-12-10,AWS,S3,us-west-2,Marketing,7.09,22.88
2025-12-10,AWS,S3,eu-west-1,Engineering,6.25,22.07
2025-12-10,AWS,S3,ap-south-1,QA,12.03,29.08
2025-12-10,Azure,Blob Storage,East US,DevOps,14.86,53.77
2025-12-10,Azure,Blob Storage,West Europe,Engineering,9.81,25.2
2025-12-10,Azure,Blob Storage,Southeast Asia,Engineering,15.72,52.49
2025-12-10,Azure,CDN,East US,Data Science,10.71,22.06
2025-12-10,Azure,CDN,Southeast Asia,Engineering,8.32,22.72
2025-12-10,Azure,Functions,Central India,QA,7.79,20.14
2025-12-10,Azure,Functions,Southeast Asia,QA,10.24,26.32
2025-12-10,Azure,SQL Database,East US,QA,38.28,137.67
2025-12-10,Azure,SQL Database,Central India,DevOps,42.29,146.13
2025-12-10,Azure,Virtual Machines,East US,DevOps,54.8,79.07
2025-12-10,Azure,Virtual Machines,West Europe,QA,69.98,240.44
2025-12-10,Azure,Virtual Machines,Central India,Data Science,40.19,115.02
2025-12-10,Azure,Virtual Machines,Southeast Asia,Marketing,43.19,79.42
2025-12-10,GCP,BigQuery,us-central1,QA,23.68,80.14
2025-12-10,GCP,BigQuery,europe-west1,DevOps,13.51,19.87
2025-12-10,GCP,Cloud CDN,us-central1,Finance,15.3,39.46
2025-12-10,GCP,Cloud Functions,us-central1,DevOps,8.21,19.19
2025-12-10,GCP,Cloud Functions,asia-south1,Finance,5.67,14.43
2025-12-10,GCP,Cloud Storage,us-central1,DevOps,10.53,38.77
2025-12-10,GCP,Cloud Storage,europe-west1,DevOps,7.19,25.45
2025-12-10,GCP,Cloud Storage,asia-south1,DevOps,16.39,33.21
2025-12-10,GCP,Compute Engine,us-central1,Finance,36.06,72.91
2025-12-10,GCP,Compute Engine,europe-west1,Finance,71.42,135.29
2025-12-10,GCP,Compute Engine,asia-south1,Marketing,60.75,157.3
2025-12-11,AWS,CloudFront,eu-west-1,QA,14.03,49.82
2025-12-11,AWS,EBS,us-west-2,Engineering,12.96,24.51
2025-12-11,AWS,EBS,eu-west-1,Engineering,13.37,28.35
2025-12-11,AWS,EBS,ap-south-1,Finance,10.62,39.08
2025-12-11,AWS,EC2,us-east-1,DevOps,46.52,132.81
2025-12-11,AWS,EC2,us-west-2,Marketing,40.67,101.61
2025-12-11,AWS,EC2,eu-west-1,Finance,44.64,113.73
2025-12-11,AWS,Lambda,us-west-2,DevOps,3.18,5.56
2025-12-11,AWS,Lambda,eu-west-1,QA,5.18,13.95
2025-12-11,AWS,Lambda,ap-south-1,Marketing,5.0,8.24
2025-12-11,AWS,RDS,us-east-1,Engineering,25.82,82.49
2025-12-11,AWS,RDS,us-west-2,Finance,41.88,162.89
2025-12-11,AWS,RDS,eu-west-1,QA,30.71,97.86
2025-12-11,AWS,RDS,ap-south-1,Engineering,46.75,67.91
2025-12-11,AWS,S3,us-east-1,DevOps,6.79,14.13
2025-12-11,AWS,S3,us-west-2,Marketing,6.68,23.91
2025-12-11,AWS,S3,eu-west-1,Engineering,6.81,24.06
2025-12-11,AWS,S3,ap-south-1,QA,11.71,30.14
2025-12-11,Azure,Blob Storage,East US,DevOps,12.73,43.5
2025-12-11,Azure,Blob Storage,West Europe,Engineering,10.01,25.67
2025-12-11,Azure,Blob Storage,Southeast Asia,Engineering,18.0,63.6
2025-12-11,Azure,CDN,East US,Data Science,10.2,23.3
2025-12-11,Azure,CDN,Southeast Asia,Engineering,9.25,23.58
2025-12-11,Azure,Functions,Central India,QA,8.12,19.9
2025-12-11,Azure,Functions,Southeast Asia,QA,10.49,23.86
2025-12-11,Azure,SQL Database,East US,QA,28.26,100.56
2025-12-11,Azure,SQL Database,Central India,DevOps,32.93,103.03
2025-12-11,Azure,Virtual Machines,East US,DevOps,57.93,89.29
2025-12-11,Azure,Virtual Machines,West Europe,QA,60.87,196.62
2025-12-11,Azure,Virtual Machines,Central India,Data Science,46.11,137.44
2025-12-11,Azure,Virtual Machines,Southeast Asia,Marketing,36.7,67.89
2025-12-11,GCP,BigQuery,us-central1,QA,28.33,94.82
2025-12-11,GCP,BigQuery,europe-west1,DevOps,14.47,23.19
2025-12-11,GCP,Cloud CDN,us-central1,Finance,15.67,46.06
2025-12-11,GCP,Cloud Functions,us-central1,DevOps,9.43,23.97
2025-12-11,GCP,Cloud Functions,asia-south1,Finance,5.09,12.6
2025-12-11,GCP,Cloud Storage,us-central1,DevOps,10.91,39.11
2025-12-11,GCP,Cloud Storage,europe-west1,DevOps,6.14,22.95
2025-12-11,GCP,Cloud Storage,asia-south1,DevOps,15.66,32.99
2025-12-11,GCP,Compute Engine,us-central1,Finance,40.23,76.88
2025-12-11,GCP,Compute Engine,europe-west1,Finance,73.8,142.58
2025-12-11,GCP,Compute Engine,asia-south1,Marketing,70.92,178.66
2025-12-12,AWS,CloudFront,eu-west-1,QA,15.23,49.06
2025-12-12,AWS,EBS,us-west-2,Engineering,11.36,23.27
2025-12-12,AWS,EBS,eu-west-1,Engineering,15.61,31.54
2025-12-12,AWS,EBS,ap-south-1,Finance,9.96,37.65
2025-12-12,AWS,EC2,us-east-1,DevOps,52.29,139.94
2025-12-12,AWS,EC2,us-west-2,Marketing,43.36,119.42
2025-12-12,AWS,EC2,eu-west-1,Finance,41.2,103.95
2025-12-12,AWS,Lambda,us-west-2,DevOps,3.83,6.23
2025-12-12,AWS,Lambda,eu-west-1,QA,3.71,10.18
2025-12-12,AWS,Lambda,ap-south-1,Marketing,4.19,6.68
2025-12-12,AWS,RDS,us-east-1,Engineering,24.85,84.76
2025-12-12,AWS,RDS,us-west-2,Finance,37.01,131.41
2025-12-12,AWS,RDS,eu-west-1,QA,35.63,113.62
2025-12-12,AWS,RDS,ap-south-1,Engineering,46.2,65.45
2025-12-12,AWS,S3,us-east-1,DevOps,7.28,15.7
2025-12-12,AWS,S3,us-west-2,Marketing,6.61,21.05
2025-12-12,AWS,S3,eu-west-1,Engineering,7.59,27.53
2025-12-12,AWS,S3,ap-south-1,QA,13.39,30.01
2025-12-12,Azure,Blob Storage,East US,DevOps,13.39,52.46
2025-12-12,Azure,Blob Storage,West Europe,Engineering,9.7,23.86
2025-12-12,Azure,Blob Storage,Southeast Asia,Engineering,18.88,62.8
2025-12-12,Azure,CDN,East US,Data Science,11.84,25.5
2025-12-12,Azure,CDN,Southeast Asia,Engineering,8.85,24.01
2025-12-12,Azure,Functions,Central India,QA,7.99,20.88
2025-12-12,Azure,Functions,Southeast Asia,QA,10.56,23.95
2025-12-12,Azure,SQL Database,East US,QA,35.27,108.01
2025-12-12,Azure,SQL Database,Central India,DevOps,34.41,121.75
2025-12-12,Azure,Virtual Machines,East US,DevOps,49.98,78.14
2025-12-12,Azure,Virtual Machines,West Europe,QA,68.93,249.93
2025-12-12,Azure,Virtual Machines,Central India,Data Science,40.49,119.08
2025-12-12,Azure,Virtual Machines,Southeast Asia,Marketing,44.5,91.46
2025-12-12,GCP,BigQuery,us-central1,QA,27.73,92.89
2025-12-12,GCP,BigQuery,europe-west1,DevOps,15.53,23.21
2025-12-12,GCP,Cloud CDN,us-central1,Finance,17.19,46.9
2025-12-12,GCP,Cloud Functions,us-central1,DevOps,9.15,21.63
2025-12-12,GCP,Cloud Functions,asia-south1,Finance,6.14,15.14
2025-12-12,GCP,Cloud Storage,us-central1,DevOps,9.62,37.4
2025-12-12,GCP,Cloud Storage,europe-west1,DevOps,5.95,23.29
2025-12-12,GCP,Cloud Storage,asia-south1,DevOps,14.03,28.89
2025-12-12,GCP,Compute Engine,us-central1,Finance,43.15,99.63
2025-12-12,GCP,Compute Engine,europe-west1,Finance,79.42,150.31
2025-12-12,GCP,Compute Engine,asia-south1,Marketing,67.67,146.29
2025-12-13,AWS,CloudFront,eu-west-1,QA,14.1,48.89
2025-12-13,AWS,EBS,us-west-2,Engineering,11.89,20.84
2025-12-13,AWS,EBS,eu-west-1,Engineering,14.29,26.41
2025-12-13,AWS,EBS,ap-south-1,Finance,10.65,38.31
2025-12-13,AWS,EC2,us-east-1,DevOps,46.11,123.63
2025-12-13,AWS,EC2,us-west-2,Marketing,40.44,104.81
2025-12-13,AWS,EC2,eu-west-1,Finance,42.16,113.1
2025-12-13,AWS,Lambda,us-west-2,DevOps,4.1,6.35
2025-12-13,AWS,Lambda,eu-west-1,QA,4.69,12.59
2025-12-13,AWS,Lambda,ap-south-1,Marketing,5.03,7.53
2025-12-13,AWS,RDS,us-east-1,Engineering,27.84,78.79
2025-12-13,AWS,RDS,us-west-2,Finance,44.75,179.21
2025-12-13,AWS,RDS,eu-west-1,QA,33.13,114.73
2025-12-13,AWS,RDS,ap-south-1,Engineering,42.37,67.94
2025-12-13,AWS,S3,us-east-1,DevOps,7.43,14.5
2025-12-13,AWS,S3,us-west-2,Marketing,6.71,23.92
2025-12-13,AWS,S3,eu-west-1,Engineering,6.53,26.19
2025-12-13,AWS,S3,ap-south-1,QA,13.06,28.36
2025-12-13,Azure,Blob Storage,East US,DevOps,12.49,47.2
2025-12-13,Azure,Blob Storage,West Europe,Engineering,8.39,22.21
2025-12-13,Azure,Blob Storage,Southeast Asia,Engineering,14.43,47.83
2025-12-13,Azure,CDN,East US,Data Science,10.8,24.77
2025-12-13,Azure,CDN,Southeast Asia,Engineering,10.85,26.18
2025-12-13,Azure,Functions,Central India,QA,8.28,21.35
2025-12-13,Azure,Functions,Southeast Asia,QA,8.42,21.42
2025-12-13,Azure,SQL Database,East US,QA,32.61,108.33
2025-12-13,Azure,SQL Database,Central India,DevOps,42.35,151.54
2025-12-13,Azure,Virtual Machines,East US,DevOps,57.93,93.3
2025-12-13,Azure,Virtual Machines,West Europe,QA,68.86,246.71
2025-12-13,Azure,Virtual Machines,Central India,Data Science,36.31,121.98
2025-12-13,Azure,Virtual Machines,Southeast Asia,Marketing,43.04,86.29
2025-12-13,GCP,BigQuery,us-central1,QA,24.33,74.96
2025-12-13,GCP,BigQuery,europe-west1,DevOps,13.92,19.45
2025-12-13,GCP,Cloud CDN,us-central1,Finance,19.38,50.25
2025-12-13,GCP,Cloud Functions,us-central1,DevOps,8.89,22.1
2025-12-13,GCP,Cloud Functions,asia-south1,Finance,5.88,16.2
2025-12-13,GCP,Cloud Storage,us-central1,DevOps,11.74,41.64
2025-12-13,GCP,Cloud Storage,europe-west1,DevOps,5.66,23.31
2025-12-13,GCP,Cloud Storage,asia-south1,DevOps,13.81,28.98
2025-12-13,GCP,Compute Engine,us-central1,Finance,37.49,80.73
2025-12-13,GCP,Compute Engine,europe-west1,Finance,84.03,157.66
2025-12-13,GCP,Compute Engine,asia-south1,Marketing,58.65,147.69
2025-12-14,AWS,CloudFront,eu-west-1,QA,12.28,45.39
2025-12-14,AWS,EBS,us-west-2,Engineering,12.45,25.3
2025-12-14,AWS,EBS,eu-west-1,Engineering,12.25,23.86
2025-12-14,AWS,EBS,ap-south-1,Finance,10.97,44.87
2025-12-14,AWS,EC2,us-east-1,DevOps,43.11,116.27
2025-12-14,AWS,EC2,us-west-2,Marketing,46.13,127.45
2025-12-14,AWS,EC2,eu-west-1,Finance,44.54,111.77
2025-12-14,AWS,Lambda,us-west-2,DevOps,3.81,6.51
2025-12-14,AWS,Lambda,eu-west-1,QA,5.35,14.1
2025-12-14,AWS,Lambda,ap-south-1,Marketing,3.83,5.85
2025-12-14,AWS,RDS,us-east-1,Engineering,30.12,85.99
2025-12-14,AWS,RDS,us-west-2,Finance,41.12,165.64
2025-12-14,AWS,RDS,eu-west-1,QA,32.96,100.76
2025-12-14,AWS,RDS,ap-south-1,Engineering,46.13,76.26
2025-12-14,AWS,S3,us-east-1,DevOps,7.96,15.3
2025-12-14,AWS,S3,us-west-2,Marketing,6.43,23.22
2025-12-14,AWS,S3,eu-west-1,Engineering,6.85,28.05
2025-12-14,AWS,S3,ap-south-1,QA,11.52,25.97
2025-12-14,Azure,Blob Storage,East US,DevOps,11.74,40.71
2025-12-14,Azure,Blob Storage,West Europe,Engineering,9.81,24.37
2025-12-14,Azure,Blob Storage,Southeast Asia,Engineering,19.78,64.25
2025-12-14,Azure,CDN,East US,Data Science,11.35,24.38
2025-12-14,Azure,CDN,Southeast Asia,Engineering,8.19,21.35
2025-12-14,Azure,Functions,Central India,QA,8.13,18.88
2025-12-14,Azure,Functions,Southeast Asia,QA,10.49,26.55
2025-12-14,Azure,SQL Database,East US,QA,35.18,116.79
2025-12-14,Azure,SQL Database,Central India,DevOps,44.08,163.05
2025-12-14,Azure,Virtual Machines,East US,DevOps,66.38,105.35
2025-12-14,Azure,Virtual Machines,West Europe,QA,72.69,238.23
2025-12-14,Azure,Virtual Machines,Central India,Data Science,40.97,119.93
2025-12-14,Azure,Virtual Machines,Southeast Asia,Marketing,37.69,73.95
2025-12-14,GCP,BigQuery,us-central1,QA,27.56,80.24
2025-12-14,GCP,BigQuery,europe-west1,DevOps,15.47,22.25
2025-12-14,GCP,Cloud CDN,us-central1,Finance,16.88,51.02
2025-12-14,GCP,Cloud Functions,us-central1,DevOps,10.08,23.03
2025-12-14,GCP,Cloud Functions,asia-south1,Finance,4.71,12.53
2025-12-14,GCP,Cloud Storage,us-central1,DevOps,8.04,30.02
2025-12-14,GCP,Cloud Storage,europe-west1,DevOps,6.06,24.15
2025-12-14,GCP,Cloud Storage,asia-south1,DevOps,14.31,26.84
2025-12-14,GCP,Compute Engine,us-central1,Finance,43.2,83.95
2025-12-14,GCP,Compute Engine,europe-west1,Finance,74.78,163.46
2025-12-14,GCP,Compute Engine,asia-south1,Marketing,67.8,160.95
2025-12-15,AWS,CloudFront,eu-west-1,QA,13.1,41.47
2025-12-15,AWS,EBS,us-west-2,Engineering,13.3,23.67
2025-12-15,AWS,EBS,eu-west-1,Engineering,13.56,29.14
2025-12-15,AWS,EBS,ap-south-1,Finance,11.64,45.13
2025-12-15,AWS,EC2,us-east-1,DevOps,42.53,133.02
2025-12-15,AWS,EC2,us-west-2,Marketing,49.05,117.24
2025-12-15,AWS,EC2,eu-west-1,Finance,32.81,84.11
2025-12-15,AWS,Lambda,us-west-2,DevOps,3.89,6.64
2025-12-15,AWS,Lambda,eu-west-1,QA,4.65,11.66
2025-12-15,AWS,Lambda,ap-south-1,Marketing,4.29,6.96
2025-12-15,AWS,RDS,us-east-1,Engineering,31.65,93.19
2025-12-15,AWS,RDS,us-west-2,Finance,41.92,146.96
2025-12-15,AWS,RDS,eu-west-1,QA,38.97,123.08
2025-12-15,AWS,RDS,ap-south-1,Engineering,54.7,81.45
2025-12-15,AWS,S3,us-east-1,DevOps,8.33,18.36
2025-12-15,AWS,S3,us-west-2,Marketing,6.84,23.26
2025-12-15,AWS,S3,eu-west-1,Engineering,5.91,24.51
2025-12-15,AWS,S3,ap-south-1,QA,11.57,24.75
2025-12-15,Azure,Blob Storage,East US,DevOps,13.35,44.83
2025-12-15,Azure,Blob Storage,West Europe,Engineering,9.82,25.63
2025-12-15,Azure,Blob Storage,Southeast Asia,Engineering,14.55,49.99
2025-12-15,Azure,CDN,East US,Data Science,11.27,22.74
2025-12-15,Azure,CDN,Southeast Asia,Engineering,9.31,22.14
2025-12-15,Azure,Functions,Central India,QA,7.09,17.69
2025-12-15,Azure,Functions,Southeast Asia,QA,9.51,21.9
2025-12-15,Azure,SQL Database,East US,QA,33.6,109.05
2025-12-15,Azure,SQL Database,Central India,DevOps,38.18,124.57
2025-12-15,Azure,Virtual Machines,East US,DevOps,62.27,97.57
2025-12-15,Azure,Virtual Machines,West Europe,QA,60.92,205.31
2025-12-15,Azure,Virtual Machines,Central India,Data Science,39.85,119.87
2025-12-15,Azure,Virtual Machines,Southeast Asia,Marketing,36.56,73.84
2025-12-15,GCP,BigQuery,us-central1,QA,28.62,82.69
2025-12-15,GCP,BigQuery,europe-west1,DevOps,16.45,25.07
2025-12-15,GCP,Cloud CDN,us-central1,Finance,16.36,42.09
2025-12-15,GCP,Cloud Functions,us-central1,DevOps,8.91,20.71
2025-12-15,GCP,Cloud Functions,asia-south1,Finance,4.75,12.04
2025-12-15,GCP,Cloud Storage,us-central1,DevOps,10.94,39.36
2025-12-15,GCP,Cloud Storage,europe-west1,DevOps,5.72,20.12
2025-12-15,GCP,Cloud Storage,asia-south1,DevOps,13.9,28.86
2025-12-15,GCP,Compute Engine,us-central1,Finance,35.43,68.09
2025-12-15,GCP,Compute Engine,europe-west1,Finance,70.28,136.46
2025-12-15,GCP,Compute Engine,asia-south1,Marketing,68.19,165.87
2025-12-16,AWS,CloudFront,eu-west-1,QA,13.36,42.56
2025-12-16,AWS,EBS,us-west-2,Engineering,13.85,25.57
2025-12-16,AWS,EBS,eu-west-1,Engineering,14.08,30.1
2025-12-16,AWS,EBS,ap-south-1,Finance,11.19,46.47
2025-12-16,AWS,EC2,us-east-1,DevOps,49.34,156.36
2025-12-16,AWS,EC2,us-west-2,Marketing,46.77,122.13
2025-12-16,AWS,EC2,eu-west-1,Finance,49.92,126.42
2025-12-16,AWS,Lambda,us-west-2,DevOps,5.05,9.26
2025-12-16,AWS,Lambda,eu-west-1,QA,5.6,14.92
2025-12-16,AWS,Lambda,ap-south-1,Marketing,4.99,8.0
2025-12-16,AWS,RDS,us-east-1,Engineering,24.82,72.72
2025-12-16,AWS,RDS,us-west-2,Finance,40.99,141.76
2025-12-16,AWS,RDS,eu-west-1,QA,38.92,131.09
2025-12-16,AWS,RDS,ap-south-1,Engineering,46.13,76.22
2025-12-16,AWS,S3,us-east-1,DevOps,8.34,18.29
2025-12-16,AWS,S3,us-west-2,Marketing,7.55,26.44
2025-12-16,AWS,S3,eu-west-1,Engineering,6.58,23.59
2025-12-16,AWS,S3,ap-south-1,QA,12.01,25.79
2025-12-16,Azure,Blob Storage,East US,DevOps,13.73,47.62
2025-12-16,Azure,Blob Storage,West Europe,Engineering,11.6,29.34
2025-12-16,Azure,Blob Storage,Southeast Asia,Engineering,16.02,55.59
2025-12-16,Azure,CDN,East US,Data Science,11.97,24.48
2025-12-16,Azure,CDN,Southeast Asia,Engineering,9.63,23.77
2025-12-16,Azure,Functions,Central India,QA,8.11,17.78
2025-12-16,Azure,Functions,Southeast Asia,QA,10.3,25.89
2025-12-16,Azure,SQL Database,East US,QA,28.51,102.67
2025-12-16,Azure,SQL Database,Central India,DevOps,46.75,163.06
2025-12-16,Azure,Virtual Machines,East US,DevOps,51.28,88.42
2025-12-16,Azure,Virtual Machines,West Europe,QA,73.42,266.67
2025-12-16,Azure,Virtual Machines,Central India,Data Science,44.25,139.61
2025-12-16,Azure,Virtual Machines,Southeast Asia,Marketing,39.62,77.74
2025-12-16,GCP,BigQuery,us-central1,QA,27.55,88.22
2025-12-16,GCP,BigQuery,europe-west1,DevOps,15.54,22.95
2025-12-16,GCP,Cloud CDN,us-central1,Finance,19.11,57.05
2025-12-16,GCP,Cloud Functions,us-central1,DevOps,9.74,25.19
2025-12-16,GCP,Cloud Functions,asia-south1,Finance,5.56,13.33
2025-12-16,GCP,Cloud Storage,us-central1,DevOps,10.19,37.62
2025-12-16,GCP,Cloud Storage,europe-west1,DevOps,5.41,19.47
2025-12-16,GCP,Cloud Storage,asia-south1,DevOps,14.83,28.22
2025-12-16,GCP,Compute Engine,us-central1,Finance,40.67,79.47
2025-12-16,GCP,Compute Engine,europe-west1,Finance,77.45,164.39
2025-12-16,GCP,Compute Engine,asia-south1,Marketing,67.22,146.71
2025-12-17,AWS,CloudFront,eu-west-1,QA,13.11,41.85
2025-12-17,AWS,EBS,us-west-2,Engineering,12.11,20.93
2025-12-17,AWS,EBS,eu-west-1,Engineering,14.3,25.87
2025-12-17,AWS,EBS,ap-south-1,Finance,10.5,40.64
2025-12-17,AWS,EC2,us-east-1,DevOps,53.57,145.06
2025-12-17,AWS,EC2,us-west-2,Marketing,51.42,122.07
2025-12-17,AWS,EC2,eu-west-1,Finance,40.81,109.87
2025-12-17,AWS,Lambda,us-west-2,DevOps,4.37,7.25
2025-12-17,AWS,Lambda,eu-west-1,QA,5.53,14.48
2025-12-17,AWS,Lambda,ap-south-1,Marketing,4.58,6.7
2025-12-17,AWS,RDS,us-east-1,Engineering,30.33,89.12
2025-12-17,AWS,RDS,us-west-2,Finance,44.85,183.39
2025-12-17,AWS,RDS,eu-west-1,QA,35.32,117.79
2025-12-17,AWS,RDS,ap-south-1,Engineering,47.3,76.3
2025-12-17,AWS,S3,us-east-1,DevOps,7.88,16.51
2025-12-17,AWS,S3,us-west-2,Marketing,8.46,29.26
2025-12-17,AWS,S3,eu-west-1,Engineering,5.93,24.19
2025-12-17,AWS,S3,ap-south-1,QA,11.96,30.68
2025-12-17,Azure,Blob Storage,East US,DevOps,13.15,48.83
2025-12-17,Azure,Blob Storage,West Europe,Engineering,12.19,29.18
2025-12-17,Azure,Blob Storage,Southeast Asia,Engineering,18.25,68.15
2025-12-17,Azure,CDN,East US,Data Science,11.85,27.55
2025-12-17,Azure,CDN,Southeast Asia,Engineering,8.85,23.39
